fb_internal_id,fb_published_date,fb_title,fb_link,fb_description,likes,shares,comments,consumptions
301552756599088_1362014827219537,2017-05-06 23:59:00+02,Vale la pena quien te la quita - La Mente es Maravillosa,https://lamenteesmaravillosa.com/vale-la-pena-quien-te-la-quita/,"Vale la pena quien te la quita. Es así, las personas que generan penas no las merecen, pues como dicen: quien bien te quiere no te hará llorar...",3032,1438,28,7780
301552756599088_1362015610552792,2017-05-07 02:00:00+02,"Los aparatos eléctricos afectan a nuestro cerebro, pero... ¿sabes cómo? - La Mente es Maravillosa",https://lamenteesmaravillosa.com/los-aparatos-electronicos-afectan-cerebro/,"Todavía no se conoce a fondo el efecto de los aparatos eléctricos y electrónicos sobre el cerebro, pero hay razones para tener precaución",716,564,14,5679
301552756599088_1362700917150928,2017-05-07 14:30:01+02,"Cortisol, la hormona del estrés - La Mente es Maravillosa",https://lamenteesmaravillosa.com/cortisol-la-hormona-del-estres/,El cortisol es una hormona esteroidea que produce nuestro cuerpo ante situaciones de estrés para ayudarnos a enfrentarnos a los problemas.,1363,1168,13,8284
301552756599088_1362701380484215,2017-05-07 16:30:00+02,El arte de ser cobarde - La Mente es Maravillosa,https://lamenteesmaravillosa.com/el-arte-de-ser-cobarde/,¿Qué esconde un cobarde? ¿Por qué se comporta así? Es una estrategia que funciona a corto plazo pero que a la larga genera malestar,442,221,31,6428
301552756599088_1362704960483857,2017-05-07 18:30:00+02,Ese momento en el que entiendes (el significado de) las canciones que siempre escuchaste - La Mente es Maravillosa,https://lamenteesmaravillosa.com/ese-momento-entiendes-significado-las-canciones-siempre-escuchaste/,"A veces las letras de las canciones,los dibujos, la literatura... el arte en general nos ayuda a expresar nuestro mundo interno y acompaña nuestro sentir.",670,251,11,2190
301552756599088_1362703000484053,2017-05-07 20:30:00+02,¿Alguna vez has querido rescatarte de tu pasado? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/no-tienes-que-rescatar-nada-de-tu-pasado-para-ponerte-a-salvo-estas-aqui-y-ahora/,"No necesitas nada de tu pasado, cavar más en él. Encontrar respuestas pasadas para ponerte a salvo. Estás aquí y ahora.",805,303,10,4056
301552756599088_1362793430475010,2017-05-07 22:00:00+02,"No busques, permite que te encuentren - La Mente es Maravillosa",http://lamenteesmaravillosa.com/no-busques-permite-te-encuentren/,La vida es demasiado corta como para correr detrás de alguien que ni siquiera camina por ti. No busques no es necesario ir detrás cuando saben dónde estás.,10844,5176,94,27500
301552756599088_1362707633816923,2017-05-07 23:59:00+02,Sabiduría es también ignorar lo que no vale la pena - La Mente es Maravillosa,https://lamenteesmaravillosa.com/sabiduria-tambien-ignorar-lo-no-vale-la-pena/,"Sabios son también aquellos capaces de ignorar y dejar ir lo que no enriquece, lo que trae tormentas en días de sol y lágrimas al corazón.",9110,5771,70,15103
301552756599088_1362705467150473,2017-05-08 02:00:01+02,¿Conoces este truco para reducir la ansiedad antes de hacer algo importante? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/conoces-este-truco-reducir-la-ansiedad-algo-importante/,Hay momentos trascendentales que deben enfrentarse y generan gran ansiedad. Esa angustia puede moderarse mediante un método sencillo y eficaz,3744,3214,56,63487
301552756599088_1363636767057343,2017-05-08 14:30:00+02,3 hábitos tóxicos que nos hacen tremendamente infelices - La Mente es Maravillosa,https://lamenteesmaravillosa.com/habitos-toxicos-te-hacen-tremendamente-infeliz/,"Los hábitos tóxicos se encuentran ahí, pero no los vemos porque se han convertido en parte de nuestra rutina. En costumbres llenas de infelicidad.",1691,1174,23,24896
301552756599088_1363641783723508,2017-05-08 16:30:00+02,Los “amos de casa”: un fenómeno novedoso - La Mente es Maravillosa,https://lamenteesmaravillosa.com/los-amos-casa-fenomeno-novedoso/,Se ha producido un gran cambio cultural en los roles de género. Esto ha traído un nuevo fenómeno: hay hombres que decidieron ser “amos de casa”,201,77,5,992
301552756599088_1363642653723421,2017-05-08 18:30:00+02,9 recomendaciones para aumentar tu autoestima en 1 mes,https://lamenteesmaravillosa.com/aumentar-la-autoestima-en-1-mes/,"La autoestima no se presta, ni se descuida ni se deja olvidada en bolsillos ajenos. Descubre cómo aumentarla en 30 días con estas 9 estrategias.",3643,2998,63,30977
301552756599088_1363826187038401,2017-05-08 20:30:00+02,¿Y si dejáramos de desconectarnos a través de la tecnología? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/y-si-dejaramos-de-desconectarnos-a-traves-de-la-tecnologia/,Gracias a la tecnología y en un segundo somos capaces de enviar un mensaje muy lejos. También gracias a ella nos desconectamos de quienes tenemos al lado...,259,110,5,1647
301552756599088_1363872197033800,2017-05-08 22:00:00+02,No corras detrás de alguien que ya sabe dónde estás - La Mente es Maravillosa,http://lamenteesmaravillosa.com/no-corras-detras-alguien-ya-sabe-donde-estas/,"Correr detrás de alguien que ya sabe dónde estás es lo mismo que correr sin destino, pues lo bonito de una relación es saber que estamos a la misma altura.",6547,2396,38,14506
301552756599088_1363845610369792,2017-05-08 23:59:00+02,"Alguien como tú no puede tener dueño, le perteneces a la vida - La Mente es Maravillosa",https://lamenteesmaravillosa.com/alguien-no-puede-dueno-le-perteneces-la-vida/,"Vive la vida que deseas, conviértete en el dueño de tu existencia y moldeala tal y como la imaginas. No dejes que te pongan cadenas.",4735,2780,27,7477
301552756599088_1363820417038978,2017-05-09 02:00:00+02,El poder curativo del apoyo emocional,https://lamenteesmaravillosa.com/poder-curativo-del-apoyo-emocional/,"¿Qué aspectos se necesitan para dar y recibir apoyo emocional? La empatía, la escucha y el silencio van a ser ingredientes necesarios para dar apoyo.",2834,1907,17,8457
301552756599088_1364494660304887,2017-05-09 14:30:00+02,7 claves para no perder tu tiempo - La Mente es Maravillosa,https://lamenteesmaravillosa.com/7-claves-no-perder-tiempo/,La falta de métodos para organizar y distribuir el tiempo lleva a que siempre sientas fatiga y conviertas tu descanso en algo insignificante y poco eficaz,944,554,4,5006
301552756599088_1364495166971503,2017-05-09 16:31:43+02,¿Qué podemos hacer para prevenir recaídas en problemas de ansiedad? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/podemos-prevenir-recaidas-problemas-ansiedad/,"Es normal tener altibajos en problemas de ansiedad, pero podemos trabajar para que ese bache no sea tan grande... ¡Continúa leyendo para prevenir recaídas!",610,406,12,7031
301552756599088_1364495413638145,2017-05-09 18:30:00+02,En mi corazón mando yo: desde que me levanto hasta que me acuesto,https://lamenteesmaravillosa.com/corazon-mando-yo-levanto-acuesto/,"Nuestro corazón no debe tener dueño, ni parcelas arrendadas ni rincones prestados. Es nuestro, solo tiene un único propietario y somos nosotros mismos...",2059,1084,23,4472
301552756599088_1364700433617643,2017-05-09 20:30:00+02,"Si los que te conocen de verdad, te quieren... ¿por qué tienes miedo? - La Mente es Maravillosa",https://lamenteesmaravillosa.com/si-los-que-te-conocen-de-verdad-te-aman-deja-atras-tu-miedo-al-mundo/,Hay muchas más personas esperando que alguien como tú llegue a sus vidas. Ellas son la mejor razón para que venzas al miedo...,1592,703,18,5699
301552756599088_1364440200310333,2017-05-09 22:00:00+02,"Me gustan las personas que dejan huella, no cicatrices",http://lamenteesmaravillosa.com/me-gustan-las-personas-que-dejan-huella-no-cicatrices/,"Hay personas que entran en tu vida y lo cambian todo, personas por las que vale la pena parar, respirar y valorar. Valorar lo que realmente importa.",7092,3878,40,11014
301552756599088_1364726493615037,2017-05-09 23:59:00+02,Formará parte de mi vida quien me demuestre que me hace bien - La Mente es Maravillosa,https://lamenteesmaravillosa.com/formara-parte-vida-quien-me-demuestre-me-bien/,"""Formarán parte de mi vida aquellas personas que me sumen, que me aporten y que tengan la intención de hacerme bien"", debes decirte en tu interior.",3026,1441,41,10562
301552756599088_1364720683615618,2017-05-10 02:00:01+02,¿Conoces el curioso "efecto Mandela"? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/efecto-mandela-cierto-este-recuerdo/,"Aprende qué es el curioso Efecto Mandela, que hace que tengamos recuerdos muy vivos de eventos que en realidad no sucedieron",497,238,9,3791
301552756599088_1365305270223826,2017-05-10 14:30:00+02,9 trucos para aprender a hablar en público - La Mente es Maravillosa,https://lamenteesmaravillosa.com/9-trucos-aprender-hablar-publico/,Hablar en público nos puede generar demasiada ansiedad. ¡Descubre estos 9 trucos para hacer una presentación de calidad y salir airoso de la exposición!,453,298,11,5663
301552756599088_1365305813557105,2017-05-10 16:30:00+02,¿Sabes cómo trasformar un pensamiento negativo en positivo? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/sabes-trasformar-pensamiento-negativo-positivo/,El cerebro no busca la verdad sino sobrevivir. Conseguir hacer una pausa y no actuar por el primer pensamiento que tengamos se ha vuelto aprendizaje crucial,2922,2121,29,16684
301552756599088_1365306086890411,2017-05-10 18:30:00+02,Somos polvo de estrellas: estamos hechos para brillar,https://lamenteesmaravillosa.com/somos-polvo-estrellas-hechos-brillar/,El maestro Carl Sagan nos explicó en su libro “La conexión cósmica” que los seres humanos estamos hechos de una materia extraordinaria: polvo de estrellas,2555,1466,47,7160
301552756599088_1365315310222822,2017-05-10 20:30:00+02,"Psicosis: ¿qué es, qué la causa y cómo se trata? - La Mente es Maravillosa",https://lamenteesmaravillosa.com/psicosis-la-causa-se-trata/,"La psicosis se puede definir a grandes rasgos como un desorden mental grave, con o sin un daño orgánico y pérdida del contacto con la realidad.",551,331,10,5914
301552756599088_1365658676855152,2017-05-10 22:00:00+02,La mujer en el amor después de los 40 - La Mente Es Maravillosa,http://lamenteesmaravillosa.com/la-mujer-en-el-amor-despues-de-los-40/,"No es fácil madurar en el amor, pero una vez que la mujer lo logra, nace un gran amor por ella misma que se basa en la dignidad y el respeto.",12214,8060,117,44385
301552756599088_1365325556888464,2017-05-10 23:59:00+02,"No sufro de amnesia, solo me acuerdo de lo bonito y de lo que quiero",https://lamenteesmaravillosa.com/no-sufro-de-amnesia-solo-me-acuerdo-de-lo-bonito-y-de-lo-que-quiero/,"No es que haya perdido la memoria, es que solo recuerdo lo que a mí me apetece. Se llama memoria selectiva y es muy saludable tenerla.",6354,3230,75,7085
301552756599088_1365322993555387,2017-05-11 02:00:00+02,5 libros para aliviar el desamor - La Mente es Maravillosa,https://lamenteesmaravillosa.com/libros-para-aliviar-el-desamor/,Presentamos en este artículo de La Mente es Maravillosa 5 libros para aliviar el desamor y superar este duro trance de la ruptura,975,500,16,9322
301552756599088_1366191566801863,2017-05-11 14:30:00+02,¿Qué pasa cuando nuestra pareja no comparte nuestras ideas sobre educación? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/pasa-cuando-nuestra-pareja-no-comparte-nuestras-ideas-educacion/,"Manejar las diferencias en nuestras ideas de educación con familiares y amigos resulta difícil, pero ¿Qué pasa cuando es nuestra pareja?",197,85,6,1648
301552756599088_1366190813468605,2017-05-11 16:30:00+02,Sumergirnos en la naturaleza produce fascinantes cambios cerebrales - La Mente es Maravillosa,https://lamenteesmaravillosa.com/los-fascinantes-cambios-cerebrales-cuando-subes-una-colina/,"Practicar senderismo y, en particular, subir colinas puede producir fascinantes cambios cerebrales. Más inteligencia, más serenidad y mejor humor",1894,1062,13,3557
301552756599088_1366192543468432,2017-05-11 18:30:00+02,¿De qué color queremos (quieres) que sea la ballena: "azul o rosa"?,https://lamenteesmaravillosa.com/color-quieres-sea-ballena-azul-rosa/,"Nadie quiere suicidarse, sin embargo, hay muchos que desean escapar de una vida que duele. Profundicemos en el juego de la ""ballena azul"".",888,661,30,5495
301552756599088_1366193353468351,2017-05-11 20:30:00+02,La gratitud y su poder para combatir la tristeza más profunda - La Mente es Maravillosa,https://lamenteesmaravillosa.com/la-gratitud-poder-combatir-la-tristeza-mas-profunda/,La gratitud es una virtud olvidada por muchas personas. Nos olvidamos de lo bueno que ocurre a nuestro alrededor y la insatisfacción aumenta.,1735,965,10,4388
301552756599088_1366216223466064,2017-05-11 22:00:01+02,"﻿El amor no necesita ser perfecto, sino verdadero",http://lamenteesmaravillosa.com/﻿el-amor-no-necesita-ser-perfecto-sino-verdadero/,"El amor verdadero es aquel al que se le conoce por lo que ofrece y no por lo que exige. El que le saca una sonrisa al alma, el que no somete. ",6314,3553,56,12199
301552756599088_1366190273468659,2017-05-11 23:59:00+02,La depresión y la ansiedad no son signos de debilidad - La Mente es Maravillosa,https://lamenteesmaravillosa.com/la-depresion-la-ansiedad-no-signos-debilidad/,La depresión y la ansiedad no son sinónimos de debilidad ni consecuencia de una elección personal contaminada por la rendición o la dejadez.,7250,6413,107,28003
301552756599088_1366200690134284,2017-05-12 02:00:00+02,¿Todo el que sigue la consigue? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/sigue-la-consigue/,"Conocer mis límites y mis capacidades y saber disfrutar del camino hacia las metas, ayudará a conseguir mis objetivos y construir mi mejor versión.",818,346,7,2383
301552756599088_1367001193387567,2017-05-12 14:30:00+02,Deja de vivir a contrarreloj - La Mente es Maravillosa,https://lamenteesmaravillosa.com/deja-de-vivir-a-contrarreloj/,¿En verdad no tienes tiempo para nada? Vivir a contrarreloj puede llenarte de ansiedad y evitar disfrutar de lo que más valor tiene: el tiempo.,701,330,3,1704
301552756599088_1367002933387393,2017-05-12 16:30:00+02,Afasias: los trastornos más importantes del lenguaje - La Mente es Maravillosa,https://lamenteesmaravillosa.com/afasias-los-trastornos-mas-importantes-del-lenguaje/,La afasia es un trastorno del lenguaje causado por una lesión cerebral. El tratamiento de las afasias es muy diverso y depende del tipo y gravedad.,252,126,2,2072
301552756599088_1367007440053609,2017-05-12 18:30:00+02,Empatía: ¿Qué características tienen las personas que la poseen?,https://lamenteesmaravillosa.com/empatia-caracteristicas-personas/,"La empatía es un arte, una capacidad excepcional programada genéticamente en nuestro cerebro con la cual, poder sintonizar con los demás.",15117,14889,125,75355
